年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2021,5,17,7,50,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,18,,1,4,,B03,120.532271,24.25488,3
2021,5,17,7,55,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,22,,B03,120.666716,24.191908,3
2021,5,17,7,55,臺中市,大甲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,3,23,2,7,1,1,C03,7,9,1,10,2,11,,23,23,1,4,8,C03,120.655878,24.393277,2
2021,5,17,7,57,臺中市,南區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,9,4,4,2,17,19,3,10,1,1,B03,7,1,1,8,2,8,,19,19,1,21,8,B03,120.65995,24.109016,2
2021,5,17,8,0,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B02,,,1,,2,,,7,7,1,22,,B02,120.696315,24.248404,3
2021,5,17,8,5,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,23,,1,10,,B01,120.670112,24.146475,3
2021,5,17,8,5,臺中市,西屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.626813,24.158299,3
2021,5,17,8,7,臺中市,神岡區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,1,4,4,1,16,25,3,10,1,1,B03,7,5,1,8,2,7,,25,25,1,21,8,B03,120.709025,24.259371,2
2021,5,17,8,10,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,43,,1,22,,B03,120.662798,24.20154,3
2021,5,17,8,10,臺中市,大里區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,4,1,16,9,3,10,1,1,B12,7,6,1,8,2,8,,9,9,1,22,8,B12,120.66432,24.092229,2
2021,5,17,8,16,臺中市,北區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,4,2,12,2,2,9,1,1,C03,7,4,1,10,2,14,,2,2,1,21,8,C03,120.679119,24.159384,2
2021,5,17,8,16,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,42,,1,19,,B03,120.538316,24.244218,3
2021,5,17,8,19,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,12,19,3,10,1,1,B03,7,1,1,8,2,4,,19,19,1,21,8,B03,120.675263,24.137698,2
2021,5,17,8,20,臺中市,大雅區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,3,1,5,5,5,1,16,19,3,10,1,1,B03,7,1,1,8,2,8,,19,19,1,21,8,B03,120.65027,24.22929,2
2021,5,17,8,20,臺中市,大雅區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,9,4,5,1,17,23,3,10,1,1,B03,7,9,1,8,2,5,,23,23,1,22,9,B03,120.61365,24.2328,2
2021,5,17,8,20,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,1,2,9,1,1,C03,7,9,1,10,2,14,,44,1,1,5,8,C03,120.682865,24.134461,2
2021,5,17,8,26,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,12,,1,22,,B12,120.64975,24.176015,3
2021,5,17,8,30,臺中市,霧峰區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,1,10,5,3,10,1,1,B03,7,9,1,3,2,8,,5,5,1,5,3,B03,120.681882,24.061663,2
2021,5,17,8,30,臺中市,烏日區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,23,3,10,1,1,A11,7,9,1,1,2,8,,23,23,1,10,4,A11,120.644733,24.073206,2
2021,5,17,8,30,臺中市,神岡區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,6,2,9,1,1,C03,7,5,3,18,2,14,,6,6,1,21,8,C03,120.678905,24.238951,2
2021,5,17,8,34,臺中市,北區,0,0,0,8,1,5,40,,,,,,,,,,,,,,,,,,,,,,,7,,11,,,43,,,,,,120.67267,24.17162,3
2021,5,17,8,35,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,23,3,10,1,1,B03,7,5,1,8,2,5,,23,23,1,21,8,B03,120.664585,24.152857,2
2021,5,17,8,35,臺中市,烏日區,0,2,0,8,1,5,30,15,9,1,5,4,5,7,4,4,10,5,5,2,9,12,3,10,1,1,B12,7,2,1,8,2,6,,12,12,1,21,8,B12,120.638112,24.10653,2
2021,5,17,8,47,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,,1,21,,B03,120.747886,24.196143,3
2021,5,17,8,54,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,12,7,3,10,1,1,B03,7,8,1,8,2,6,,7,7,1,21,8,B03,120.67247,24.1758,2
2021,5,17,9,12,臺中市,石岡區,0,0,0,8,1,5,50,3,9,1,5,4,5,7,3,1,10,5,5,1,16,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.779553,24.275332,3
2021,5,17,9,19,臺中市,大雅區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,5,5,5,1,16,16,2,9,1,1,C03,7,9,1,10,2,14,,16,16,1,21,8,C03,120.63505,24.214376,2
2021,5,17,9,19,臺中市,北屯區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,22,,B03,120.662008,24.196038,3
2021,5,17,9,23,臺中市,新社區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,16,23,3,10,1,1,B03,7,9,1,8,2,4,,23,23,1,22,8,B03,120.810205,24.251213,2
2021,5,17,9,25,臺中市,北屯區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,11,5,2,9,3,5,F03,7,9,8,20,2,16,,5,5,1,22,8,F03,120.664545,24.201584,2
2021,5,17,9,25,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,11,,,12,,1,21,,B12,120.685698,24.17685,3
2021,5,17,9,25,臺中市,大里區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,9,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,12,8,B03,120.692301,24.113752,2
2021,5,17,9,27,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,3,10,1,1,B12,7,5,1,8,2,2,,8,8,1,21,8,B12,120.696696,24.136726,2
2021,5,17,9,30,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,42,,1,21,,A12,120.69546,24.18533,3
2021,5,17,9,42,臺中市,南區,0,2,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,17,10,2,8,1,1,C03,7,11,1,10,2,14,,10,10,1,22,8,C03,120.649287,24.112732,2
2021,5,17,9,42,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,3,,,5,,1,22,,B03,120.699496,24.264668,3
2021,5,17,9,50,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,C03,,,1,,2,,,42,42,1,3,,C03,120.701601,24.084935,3
2021,5,17,9,51,臺中市,北區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,11,,6,6,1,22,8,C03,120.695236,24.155979,2
2021,5,17,10,0,臺中市,神岡區,0,1,0,8,1,5,25,11,9,1,5,4,5,7,4,4,10,5,5,2,16,5,2,9,1,1,F03,7,9,8,20,2,16,,5,5,1,16,8,F03,120.688153,24.246071,2
2021,5,17,10,12,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,22,,B03,120.654363,24.280268,3
2021,5,17,10,17,臺中市,北區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,17,10,3,10,1,1,B12,7,11,1,4,2,4,,10,10,1,22,9,B12,120.67812,24.155892,2
2021,5,17,10,20,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,1,1,1,5,1,2,12,38,3,10,1,1,B03,7,14,1,8,2,6,,38,38,1,22,8,B03,120.604217,24.183528,2
2021,5,17,10,26,臺中市,太平區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,2,1,5,4,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,22,8,B03,120.714754,24.149166,2
2021,5,17,10,30,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,5,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,22,8,C03,120.620397,24.16711,2
2021,5,17,10,32,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,2,4,,C03,120.65513,24.150865,3
2021,5,17,10,33,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B01,,,1,,1,,,19,,1,10,,B01,120.680495,24.157178,3
2021,5,17,10,46,臺中市,石岡區,0,2,0,8,1,5,50,4,9,1,5,4,5,7,4,4,10,5,5,1,16,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.778342,24.275894,2
2021,5,17,10,50,臺中市,東區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,23,,1,21,,C03,120.69167,24.139771,3
2021,5,17,10,53,臺中市,北屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,16,26,2,9,1,1,C03,7,8,1,10,2,13,,26,26,1,21,8,C03,120.711186,24.174467,2
2021,5,17,10,54,臺中市,潭子區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,1,2,8,,15,15,1,22,8,B03,120.7071,24.210494,2
2021,5,17,11,0,臺中市,北區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,19,3,10,1,1,C03,7,1,1,10,2,14,,19,19,1,22,8,C03,120.689436,24.147019,2
2021,5,17,11,2,臺中市,大雅區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,26,,1,,,C03,120.66772,24.215545,3
2021,5,17,11,3,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.673201,24.164824,3
2021,5,17,11,5,臺中市,北屯區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.661905,24.19612,3
2021,5,17,11,7,臺中市,太平區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,13,23,2,8,3,4,C03,7,9,1,10,2,12,,23,23,1,19,8,C03,120.710686,24.154491,2
2021,5,17,11,13,臺中市,北屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,13,16,3,10,3,4,B03,7,9,1,8,2,5,,16,16,1,22,8,B03,120.693281,24.170271,2
2021,5,17,11,16,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,1,1,1,3,5,2,13,16,2,9,3,4,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.64742,24.157545,2
2021,5,17,11,18,臺中市,烏日區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,18,42,2,9,1,1,C03,7,9,1,10,2,12,,42,42,1,21,8,C03,120.645395,24.073191,2
2021,5,17,11,21,臺中市,北區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,16,8,C03,120.686667,24.162709,2
2021,5,17,11,25,臺中市,太平區,0,2,0,8,1,5,30,11,9,1,5,4,5,7,4,4,10,5,5,2,11,13,2,9,1,1,C03,7,9,5,10,2,14,,13,13,1,5,8,C03,120.709722,24.153055,2
2021,5,17,11,26,臺中市,神岡區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,1,1,1,4,5,1,16,25,3,10,1,1,B03,7,9,1,2,2,1,,25,25,1,21,8,B03,120.682363,24.246055,2
2021,5,17,11,30,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,120.65455,24.23441,3
2021,5,17,11,31,臺中市,霧峰區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,5,5,1,16,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,22,8,C03,120.715633,24.076553,2
2021,5,17,11,35,臺中市,霧峰區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,20,8,B03,120.696562,24.054662,2
2021,5,17,11,40,臺中市,大甲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,1,12,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,22,8,B03,120.655581,24.381715,2
2021,5,17,11,40,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,,1,19,,B03,120.63373,24.34478,3
2021,5,17,11,53,臺中市,北區,0,0,0,8,1,5,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,120.683008,24.158291,3
2021,5,17,11,54,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,17,,1,21,,B03,120.669612,24.144235,3
2021,5,17,11,57,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,22,,B12,120.663219,24.258779,3
2021,5,17,12,0,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,42,3,10,3,4,C03,7,15,1,10,2,12,,42,42,1,22,8,C03,120.642535,24.169426,2
2021,5,17,12,15,臺中市,太平區,0,1,0,8,1,5,40,4,2,1,5,4,5,7,1,1,5,5,4,1,13,16,3,10,1,1,C03,7,9,1,10,2,11,,16,16,1,5,8,C03,120.718611,24.148611,2
2021,5,17,12,19,臺中市,南區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.661135,24.117028,3
2021,5,17,12,19,臺中市,神岡區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,1,5,5,1,16,6,3,10,1,1,B03,7,5,1,8,2,2,,6,6,1,21,8,B03,120.695868,24.248538,2
2021,5,17,12,25,臺中市,中區,0,2,0,8,1,5,30,5,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,9,1,1,C03,7,15,1,10,2,14,,6,6,1,21,8,C03,120.680513,24.14427,2
2021,5,17,12,26,臺中市,南區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,,,B03,120.658301,24.112593,3
2021,5,17,12,27,臺中市,西區,0,1,0,8,1,5,50,4,18,1,5,4,5,7,2,1,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,5,,15,15,1,4,8,B03,120.679149,24.138653,2
2021,5,17,12,41,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,6,,6,6,1,22,8,B03,120.67207,24.170069,2
2021,5,17,12,48,臺中市,南區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B12,7,5,1,8,2,5,,6,6,1,22,8,B12,120.680379,24.131885,2
2021,5,17,12,51,臺中市,大雅區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,1,1,10,5,5,2,17,43,3,10,1,1,C03,7,5,1,10,2,14,,43,43,1,21,8,C03,120.665657,24.229339,2
2021,5,17,13,0,臺中市,東區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,23,,1,21,,A12,120.692891,24.134807,3
2021,5,17,13,1,臺中市,北區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,2,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.684865,24.164138,2
2021,5,17,13,5,臺中市,西屯區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.660683,24.169371,2
2021,5,17,13,8,臺中市,北區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,7,1,1,C03,7,9,1,10,2,11,,14,6,1,22,9,C03,120.671132,24.170039,2
2021,5,17,13,15,臺中市,外埔區,0,1,0,8,1,5,70,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,2,9,3,4,C03,7,9,3,18,2,12,,25,25,1,21,8,C03,120.648998,24.32442,2
2021,5,17,13,16,臺中市,北屯區,0,1,0,8,1,5,50,14,19,1,5,4,5,7,4,4,5,5,4,2,3,52,2,9,3,4,H03,8,20,8,20,2,16,,52,52,1,21,8,H03,120.68348,24.17361,2
2021,5,17,13,30,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,4,,B03,120.659316,24.160457,3
2021,5,17,13,31,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,16,3,10,1,1,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.701341,24.207918,2
2021,5,17,13,33,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,23,2,9,1,1,C03,7,6,1,10,2,11,,23,23,1,18,3,C03,120.570426,24.213477,2
2021,5,17,13,44,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B12,7,5,1,6,2,5,,6,6,1,9,3,B12,120.560964,24.237829,2
2021,5,17,13,45,臺中市,潭子區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,8,4,5,1,17,23,2,8,3,4,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.68668,24.210751,2
2021,5,17,13,45,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,10,,1,22,,B03,120.72949,24.158273,3
2021,5,17,13,55,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,16,,1,21,,B12,120.686493,24.180736,3
2021,5,17,13,56,臺中市,龍井區,0,0,0,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,40,,1,22,,B03,120.58416,24.181749,3
2021,5,17,14,3,臺中市,豐原區,0,0,0,8,,,30,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,22,,C03,120.740895,24.273159,3
2021,5,17,14,8,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,21,,B03,120.657287,24.152528,3
2021,5,17,14,8,臺中市,龍井區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B12,,,1,,2,,,14,6,1,1,,B12,120.503269,24.202114,3
2021,5,17,14,10,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,4,4,2,15,6,3,10,1,1,B03,7,9,1,8,2,5,,6,6,1,22,8,B03,120.700712,24.21363,2
2021,5,17,14,10,臺中市,大甲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,16,6,2,7,1,1,C03,7,9,1,10,2,11,,6,6,1,21,3,C03,120.619668,24.341336,2
2021,5,17,14,18,臺中市,北區,0,0,0,8,1,5,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,5,,B03,120.683933,24.148026,3
2021,5,17,14,22,臺中市,霧峰區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,3,18,2,5,,6,6,1,12,8,B03,120.700785,24.063055,2
2021,5,17,14,25,臺中市,龍井區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,1,13,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.579846,24.190465,2
2021,5,17,14,32,臺中市,石岡區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,,,,,A41,,,1,,2,,,23,23,1,10,,A41,120.782677,24.274613,3
2021,5,17,14,33,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,,,B03,120.620368,24.180987,3
2021,5,17,14,35,臺中市,南區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,22,,C03,120.655576,24.114622,3
2021,5,17,14,36,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,22,8,B03,120.676555,24.157169,2
2021,5,17,14,37,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,,,,,B03,,,1,,2,,,18,18,1,22,,B03,120.63701,24.151978,3
2021,5,17,14,38,臺中市,大雅區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,7,,1,,,A41,120.646255,24.22356,3
2021,5,17,14,45,臺中市,太平區,0,0,0,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,,,B03,120.705,24.160277,3
2021,5,17,14,52,臺中市,太平區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,19,2,9,3,4,C03,7,1,1,10,2,11,,19,19,1,9,8,C03,120.710079,24.122108,2
2021,5,17,15,8,臺中市,中區,0,3,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,17,26,2,7,1,1,C03,7,11,1,10,2,12,,26,26,1,5,8,C03,120.674961,24.143457,2
2021,5,17,15,10,臺中市,北屯區,0,2,0,8,1,5,50,14,12,1,5,4,5,7,4,4,5,5,5,2,13,44,2,9,1,1,C03,7,9,1,10,2,11,,16,44,1,4,8,C03,120.69094,24.17223,2
2021,5,17,15,12,臺中市,龍井區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,4,4,5,4,5,1,16,19,2,7,3,4,C03,7,1,1,10,2,11,,19,19,1,22,9,C03,120.58374,24.18127,2
2021,5,17,15,15,臺中市,大里區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,17,19,2,9,1,1,C03,7,1,4,8,2,14,,19,19,1,19,5,C03,120.692362,24.091298,2
2021,5,17,15,22,臺中市,神岡區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,4,4,1,4,4,1,15,11,3,10,1,1,C03,7,11,1,10,2,14,,11,11,1,22,8,C03,120.681606,24.245469,2
2021,5,17,15,23,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,8,2,7,1,1,C03,7,5,1,10,1,13,,8,8,1,22,8,C03,120.619445,24.186001,2
2021,5,17,15,25,臺中市,北屯區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,2,9,1,1,C03,7,5,1,10,2,14,,25,25,1,21,8,C03,120.703741,24.174653,2
2021,5,17,15,25,臺中市,大甲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,11,,8,8,1,21,8,C03,120.626441,24.344553,2
2021,5,17,15,26,臺中市,南區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,4,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.667212,24.128892,2
2021,5,17,15,28,臺中市,大甲區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,23,,1,,,B03,120.623571,24.345234,3
2021,5,17,15,29,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,8,2,,,6,6,1,5,,B03,120.663803,24.11341,3
2021,5,17,15,34,臺中市,南區,0,2,0,8,2,5,50,3,1,1,5,4,3,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,2,11,,6,6,1,21,8,C03,120.680038,24.129975,2
2021,5,17,15,35,臺中市,大甲區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,3,1,5,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,9,8,C03,120.619001,24.35104,2
2021,5,17,15,36,臺中市,北區,0,0,0,8,1,5,50,14,8,1,5,4,5,7,4,4,8,4,4,2,12,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.670301,24.159141,3
2021,5,17,15,37,臺中市,后里區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,14,,,,,,B12,,,1,,2,,,12,,1,10,,B12,120.731372,24.301986,3
2021,5,17,15,38,臺中市,大甲區,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,11,,1,3,,B03,120.645836,24.404256,3
2021,5,17,15,46,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,7,2,1,,6,6,1,21,8,B03,120.669128,24.159171,2
2021,5,17,15,50,臺中市,北區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,16,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,22,8,C03,120.685092,24.164333,2
2021,5,17,15,56,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,17,8,2,9,1,1,C03,7,5,1,10,2,14,,8,8,1,19,7,C03,120.669791,24.148413,2
2021,5,17,15,58,臺中市,龍井區,0,2,0,8,1,5,50,14,11,1,5,4,5,7,4,4,5,5,4,1,12,26,2,9,3,4,C03,7,4,1,10,2,11,,26,26,1,21,8,C03,120.507906,24.189946,2
2021,5,17,15,59,臺中市,大甲區,0,0,0,,,,30,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,4,,B12,120.633611,24.330353,3
2021,5,17,16,0,臺中市,西區,0,1,0,8,1,5,50,14,7,1,5,4,3,7,4,4,5,4,4,2,16,7,2,9,1,1,C03,7,7,1,10,2,14,,7,7,1,21,8,C03,120.663453,24.136688,2
2021,5,17,16,0,臺中市,西屯區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,3,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,9,C03,120.591638,24.183813,2
